,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
2473,이낙연이 쏘아올린 ‘사면론’에 정치권 술렁… 與 우상호·정청래 등 “NO”… 국민청원까지 등장,이낙연 ‘중도 확장’ 승부수 당내 반발 거세자 서둘러 퇴각,0.700035855828337,208
2605,이낙연 ‘중도 확장’ 승부수 당내 반발 거세자 서둘러 퇴각,이낙연이 쏘아올린 ‘사면론’에 정치권 술렁… 與 우상호·정청래 등 “NO”… 국민청원까지 등장,0.700035855828337,193
2829,민주 이명박·박근혜 사면 당사자 반성이 중요,김종인 두 전직 대통령 사면 요청...처음 듣는 얘기,0.7000361902360983,266
616,김종인 두 전직 대통령 사면 요청...처음 듣는 얘기,뉴스1번지 민주 이명박ㆍ박근혜 사면 당사자 반성이 중요,0.7000361902360983,314
2882,뉴스1번지 민주 이명박ㆍ박근혜 사면 당사자 반성이 중요,김종인 두 전직 대통령 사면 요청...처음 듣는 얘기,0.7000361902360983,266
1275,WHO 北 지난해 1만707명 코로나19 검사···확진자 0명,군산서 코로나19 확진자 1명 추가…누적 124명,0.7000366164167061,38
2833,부산시장 후보들 새해 첫 화두 ‘이명박·박근혜 사면’…與 의도 두고는 온도차,국민의힘 MB·朴 사면논의 환영…선거 이용 가능성은 경계종합,0.7000366437011765,105
1793,국민의힘 MB·朴 사면논의 환영…선거 이용 가능성은 경계종합,부산시장 후보들 새해 첫 화두 ‘이명박·박근혜 사면’…與 의도 두고는 온도차,0.7000366437011765,316
2258,현충원 참배하는 문재인 대통령,문 대통령 “국민이 희망이고 자랑…‘일상의 회복’으로 보답”,0.7000371267624624,313
2249,문재인 대통령 현충원 참배,문 대통령 “국민이 희망이고 자랑…‘일상의 회복’으로 보답”,0.7000371267624624,313
2296,현충원 참배마친 문재인 대통령,문 대통령 “국민이 희망이고 자랑…‘일상의 회복’으로 보답”,0.7000371267624624,313
906,문 대통령 “국민이 희망이고 자랑…‘일상의 회복’으로 보답”,현충원 참배하는 문재인 대통령,0.7000371267624624,236
5644,통제 풀린 선유교에서 일출 관람하는 시민들,비대면으로 만난 2021년 새해 일출,0.7000371606855141,162
1898,민주당 “거리두기 2.5단계 연장 송구스러울 따름...국민께 양해”,2.5단계 2주간 연장에…“고통의 시간 길어진다”,0.7000377623922978,96
7407,2.5단계 2주간 연장에…“고통의 시간 길어진다”,민주당 “거리두기 2.5단계 연장 송구스러울 따름...국민께 양해”,0.7000377623922978,8
946,문 대통령 “새해 일상 회복으로 국민께 보답”,국립서울현충원 참배 나선 문재인 대통령과 국무위원들,0.7000377811735199,249
2278,국립서울현충원 참배 나선 문재인 대통령과 국무위원들,문 대통령 “새해 일상 회복으로 국민께 보답”,0.7000377811735199,317
7305,피죤 트로트 가수 영탁과 2년 연속 광고모델 재계약,연간 수출액 5128억 달러...5.4% 감소 무역수지는 12년 연속 흑자,0.7000386883152374,24
6538,연간 수출액 5128억 달러...5.4% 감소 무역수지는 12년 연속 흑자,피죤 트로트 가수 영탁과 2년 연속 광고모델 재계약,0.7000386883152374,138
6432,대성마이맥 8년 연속 수능 만점자 배출,연간 수출액 5128억 달러...5.4% 감소 무역수지는 12년 연속 흑자,0.7000386883152374,24
7920,더 깊어진 양극화에 K자형 회복세… 부동산 랠리 계속될 것 한국경제 대진단 ― 전문가 92명에게 묻다,〈2020 올해의 인물〉 여성 택배 노동자로 사는 것,0.7000392422261329,23
4946,〈2020 올해의 인물〉 여성 택배 노동자로 사는 것,더 깊어진 양극화에 K자형 회복세… 부동산 랠리 계속될 것 한국경제 대진단 ― 전문가 92명에게 묻다,0.7000392422261329,13
2016,정세균 총리 동부구치소 대책 발언,새해 첫 중대본 회의서 국기에 경례하는 정세균 총리,0.7000396336297505,189
2393,새해 첫 중대본 회의서 국기에 경례하는 정세균 총리,정세균 총리 동부구치소 대책 발언,0.7000396336297505,183
7969,中 3대 통신사 美 증시서 퇴출...中 보복 경고,아듀 2020년 동물계 달군 10대 뉴스는,0.7000401064963774,27
5419,아듀 2020년 동물계 달군 10대 뉴스는,中 3대 통신사 美 증시서 퇴출...中 보복 경고,0.7000401064963774,25
3236,거리두기 재연장에 무게 백신 계약 완료 영국발 변이 확산 대책은,창신대학교 국토교통부 항공정비사 전문 교육기관 현장심사 완료,0.7000409581736902,32
5329,창신대학교 국토교통부 항공정비사 전문 교육기관 현장심사 완료,거리두기 재연장에 무게 백신 계약 완료 영국발 변이 확산 대책은,0.7000409581736902,20
5859,출입 통제되는 남산 팔각정,무등산 일출 못보지만 새해 기운 듬뿍 받아야죠,0.7000412852612309,23
5402,무등산 일출 못보지만 새해 기운 듬뿍 받아야죠,출입 통제되는 남산 팔각정,0.7000412852612309,113
682,2년 연속 신년사 생략한 김정은…또 특이 행보에 주목,김정은 신년사 없이 주민들에 연하장… “새해에도 힘차게 싸울 것”,0.7000415348412723,45
984,김정은 신년사 없이 주민들에 연하장… “새해에도 힘차게 싸울 것”,2년 연속 신년사 생략한 김정은…또 특이 행보에 주목,0.7000415348412723,134
3149,서울 동부구치소 누적 천 명 육박…요양시설 등 집단감염 계속,추미애 “동부구치소 집단감염 송구…임기 끝까지 최선” 뒷북 사과,0.7000416565971951,334
4461,추미애 “동부구치소 집단감염 송구…임기 끝까지 최선” 뒷북 사과,서울 동부구치소 누적 천 명 육박…요양시설 등 집단감염 계속,0.7000416565971951,113
1422,연합뉴스와 신년 인터뷰하는 이낙연,기자들 질문에 답하는 안철수 대표,0.700041679107687,167
754,기자들 질문에 답하는 안철수 대표,연합뉴스와 신년 인터뷰하는 이낙연,0.700041679107687,220
6587,지난달 수출 12.6% 증가…12월 수출액 중 최고치,속보작년 수출 5.4% 감소…4년 연속 5000억불 돌파,0.7000417246457002,99
6661,속보작년 수출 5.4% 감소…4년 연속 5000억불 돌파,지난달 수출 12.6% 증가…12월 수출액 중 최고치,0.7000417246457002,59
1822,국민의힘 황운하 5인이상 모임 논란 민주당이 직접 사과하라,통합의 해 vs 근본 바꿔야...전직 대통령 사면 논란 재점화,0.7000423189791084,54
572,통합의 해 vs 근본 바꿔야...전직 대통령 사면 논란 재점화,국민의힘 황운하 5인이상 모임 논란 민주당이 직접 사과하라,0.7000423189791084,25
2782,친문에 밀린 李...사면론 국민 공감대·당사자 반성이 중요,이낙연 “박근혜·이명박 사면 적절한 시기 대통령에 건의”,0.7000423344520117,244
1078,이낙연 “박근혜·이명박 사면 적절한 시기 대통령에 건의”,친문에 밀린 李...사면론 국민 공감대·당사자 반성이 중요,0.7000423344520117,363
4298,속보동작구 산후조리원 직원 1명 코로나19 확진…산모·신생아 등 모두 음성,경기 284명 추가 확진…부천 요양병원 격리해제,0.7000424196191841,328
4581,경기 284명 추가 확진…부천 요양병원 격리해제,속보동작구 산후조리원 직원 1명 코로나19 확진…산모·신생아 등 모두 음성,0.7000424196191841,421
4078,추미애 한 달 만에 사과 동부구치소 코로나 확산 매우 송구,정 총리 秋와 동부구치소 점검…초동대응 매우 안타까워,0.7000433304914816,87
1836,정 총리 秋와 동부구치소 점검…초동대응 매우 안타까워,추미애 한 달 만에 사과 동부구치소 코로나 확산 매우 송구,0.7000433304914816,166
302,정총리 지금은 대선주자보다 총리…한눈 팔면 안돼,정 총리 秋와 동부구치소 점검…초동대응 매우 안타까워,0.700044065951907,84
450,공군작전사령부 문재인 대통령에게 군사대비태세 점검 지휘보고,함께 동부구치소 점검나선 정세균·추미애,0.7000441738607441,201
446,22사단 GOP부대장 문재인 대통령에게 군사대비태세 점검 지휘보고,함께 동부구치소 점검나선 정세균·추미애,0.7000441738607441,201
1930,함께 동부구치소 점검나선 정세균·추미애,아크부대 문재인 대통령에게 군사대비태세 점검 지휘보고,0.7000441738607441,136
447,연평부대 문재인 대통령에게 군사대비태세 점검 지휘보고,함께 동부구치소 점검나선 정세균·추미애,0.7000441738607441,201
456,아크부대 문재인 대통령에게 군사대비태세 점검 지휘보고,함께 동부구치소 점검나선 정세균·추미애,0.7000441738607441,201
449,율곡이이함 문재인 대통령에게 군사대비태세 점검 지휘보고,함께 동부구치소 점검나선 정세균·추미애,0.7000441738607441,201
3697,정세균 총리 “의사 국시 재시험은 국민 이익을 위한 것”,신년사 정세균 2021년 소중한 일상 반드시 되찾아 드릴 것,0.7000442482030645,92
1096,신년사 정세균 2021년 소중한 일상 반드시 되찾아 드릴 것,정세균 총리 “의사 국시 재시험은 국민 이익을 위한 것”,0.7000442482030645,69
3632,울산지역 14개 교회 95명 확진 상주BTJ열방센터 연관성 나와,새해 첫날 서울 확진자 최소 210명…동부구치소발 958명 확진종합,0.7000443555563274,335
5261,새해 첫날 신규 확진자 1029명… 지역발생·집단감염 비상종합,2보 코로나19 어제 824명 신규확진 다시 1천명 아래…신년연휴 영향,0.7000444579933086,383
5313,새해 첫날 신규 확진자 1029명…누적 61769명,2보 코로나19 어제 824명 신규확진 다시 1천명 아래…신년연휴 영향,0.7000444579933086,383
2422,2보 코로나19 어제 824명 신규확진 다시 1천명 아래…신년연휴 영향,새해 첫날 신규 확진자 1029명…누적 61769명,0.7000444579933086,138
4722,인천 교회서 병원으로 ‘n차 감염’ 확산…곧 누적 3000명 예상,인천서 종교시설 집단감염 8명 포함 54명 확진,0.7000446157103668,209
4362,동작구 산후조리원 검사 결과 산모·신생아 등 130명 전원 음성,종교시설 인터콥 관련 코로나 감염 지속...울산 누계 89명 확진,0.7000449021157341,91
3968,종교시설 인터콥 관련 코로나 감염 지속...울산 누계 89명 확진,동작구 산후조리원 검사 결과 산모·신생아 등 130명 전원 음성,0.7000449021157341,504
1342,이낙연 이명박·박근혜 사면 문 대통령에 건의하겠다,‘이·박 사면론’ 반발 커지자…민주당 “당사자 반성이 중요”,0.7000449049202053,357
2631,‘이·박 사면론’ 반발 커지자…민주당 “당사자 반성이 중요”,이낙연 이명박·박근혜 사면 문 대통령에 건의하겠다,0.7000449049202053,210
8196,네이버 SME 스마트주문 결제 수수료 지원,새해 농업인 국민연금보험료 月최대 4.5만원 지원받는다,0.7000450261882201,38
6688,새해 농업인 국민연금보험료 月최대 4.5만원 지원받는다,네이버 SME 스마트주문 결제 수수료 지원,0.7000450261882201,55
5401,포토뉴스 2021년 첫 해와 2020년 마지막 달이 1일 낙산사에서 공존,뉴욕증시 사상 최고치로 2020년 마감…나스닥 지난해 44% 급등,0.70004510121764,30
6844,뉴욕증시 사상 최고치로 2020년 마감…나스닥 지난해 44% 급등,포토뉴스 2021년 첫 해와 2020년 마지막 달이 1일 낙산사에서 공존,0.70004510121764,96
1675,문 대통령 현충원 참배 국민 일상 되찾고 선도국가 도약,현충탑 참배하는 김종인 비대위원장,0.7000453676534425,287
364,특이동향 없습니까 새해 첫날 한반도 상공서 보고받은 文 영상,새해 첫날 피스아이 탑승한 문재인 대통령,0.7000458728595207,50
183,새해 첫날 피스아이 탑승한 문재인 대통령,특이동향 없습니까 새해 첫날 한반도 상공서 보고받은 文 영상,0.7000458728595207,190
2319,국기에 경례하는 문 대통령,文대통령 새해 현충원 참배…국민 일상 되찾고 선도국가 도약,0.7000459609715017,236
1868,文대통령 새해 현충원 참배…국민 일상 되찾고 선도국가 도약,국기에 경례하는 문 대통령,0.7000459609715017,268
4464,코로나 신규확진 다시 1000명대...3단계 요건 갖춰졌지만...,서울 3일 오후 6시까지 코로나19 신규 확진 153명,0.7000466398755274,88
2668,서울 3일 오후 6시까지 코로나19 신규 확진 153명,코로나 신규확진 다시 1000명대...3단계 요건 갖춰졌지만...,0.7000466398755274,464
2266,국무위원들과 인사 나누는 문재인 대통령,文대통령 현충원 참배로 새해 업무 시작…국민 일상 회복,0.7000470870140852,168
1146,국립현충원 참배하는 이낙연 대표,새해 벽두 李·朴 사면론 꺼내든 이낙연… 김종인 ‘불쾌’ 안철수 “선거에 이용하려는 시도”,0.7000474525441774,359
44,새해 벽두 李·朴 사면론 꺼내든 이낙연… 김종인 ‘불쾌’ 안철수 “선거에 이용하려는 시도”,국립현충원 참배하는 이낙연 대표,0.7000474525441774,298
432,여야 엇갈린 새해 다짐...전직 대통령 사면 논쟁 부상,文대통령 현충원 참배하고 새해 국정운영 각오 다져,0.7000476225831181,199
